"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"23391"	25	"practice"	3	"-"	"9"	"Milchkühe"	"-"	547
"23392"	25	"practice"	3	"-"	"10"	"im_letzten_Jahr"	"-"	647
"23393"	25	"practice"	3	"-"	"11"	"der"	"-"	428
"23394"	25	"practice"	3	"-"	"12"	"Rinderpest"	"-"	469
"23395"	25	"practice"	3	"-"	"13"	"zum_Opfer"	"-"	474
"23396"	25	"practice"	3	"-"	"14"	"gefallen"	"-"	435
"23397"	25	"practice"	3	"-"	"15"	"war,"	"-"	450
"23398"	25	"practice"	3	"-"	"16"	"und"	"-"	425
"23399"	25	"practice"	3	"-"	"17"	"er"	"-"	494
"23400"	25	"practice"	3	"-"	"18"	"immer"	"-"	430
"23401"	25	"practice"	3	"-"	"19"	"noch"	"-"	430
"23402"	25	"practice"	3	"-"	"20"	"auf_die_Entschädigung"	"-"	834
"23403"	25	"practice"	3	"-"	"21"	"aus"	"-"	586
"23404"	25	"practice"	3	"-"	"22"	"Brüssel"	"-"	575
"23405"	25	"practice"	3	"-"	"23"	"wartet,"	"-"	614
"23406"	25	"practice"	3	"-"	"24"	"obwohl"	"-"	622
"23407"	25	"practice"	3	"-"	"25"	"er"	"-"	508
"23408"	25	"practice"	3	"-"	"26"	"sie"	"-"	441
"23409"	25	"practice"	3	"-"	"27"	"sofort"	"-"	486
"23410"	25	"practice"	3	"-"	"28"	"beantragt"	"-"	502
"23411"	25	"practice"	3	"-"	"29"	"hatte."	"-"	460
"23412"	25	"practice"	4	"-"	"0"	"Die"	"-"	829
"23413"	25	"practice"	4	"-"	"1"	"Sekretärin"	"-"	714
"23414"	25	"practice"	4	"-"	"2"	"wird"	"-"	629
"23415"	25	"practice"	4	"-"	"3"	"jetzt"	"-"	617
"23416"	25	"practice"	4	"-"	"4"	"gleich"	"-"	528
"23417"	25	"practice"	4	"-"	"5"	"ihrem_jungen_Chef"	"-"	812
"23418"	25	"practice"	4	"-"	"6"	"den"	"-"	592
"23419"	25	"practice"	4	"-"	"7"	"Brief"	"-"	603
"23420"	25	"practice"	4	"-"	"8"	"tippen,"	"-"	845
"23421"	25	"practice"	4	"-"	"9"	"obwohl"	"-"	522
"23422"	25	"practice"	4	"-"	"10"	"dieser"	"-"	520
"23423"	25	"practice"	4	"-"	"11"	"ihn"	"-"	491
"23424"	25	"practice"	4	"-"	"12"	"erst"	"-"	469
"23425"	25	"practice"	4	"-"	"13"	"morgen"	"-"	491
"23426"	25	"practice"	4	"-"	"14"	"früh"	"-"	477
"23427"	25	"practice"	4	"-"	"15"	"benötigt,"	"-"	500
"23428"	25	"practice"	4	"-"	"16"	"wie"	"-"	533
"23429"	25	"practice"	4	"-"	"17"	"er"	"-"	508
"23430"	25	"practice"	4	"-"	"18"	"ihr"	"-"	483
"23431"	25	"practice"	4	"-"	"19"	"bereits"	"-"	541
"23432"	25	"practice"	4	"-"	"20"	"mehrmals"	"-"	589
"23433"	25	"practice"	4	"-"	"21"	"gesagt"	"-"	494
"23434"	25	"practice"	4	"-"	"22"	"hat."	"-"	509
"23435"	25	"practice"	5	"-"	"0"	"Da"	"-"	541
"23436"	25	"practice"	5	"-"	"1"	"der"	"-"	452
"23437"	25	"practice"	5	"-"	"2"	"zitterige"	"-"	499
"23438"	25	"practice"	5	"-"	"3"	"Großvater"	"-"	563
"23439"	25	"practice"	5	"-"	"4"	"seine_Rentenzahlung"	"-"	931
"23440"	25	"practice"	5	"-"	"5"	"verspätet"	"-"	591
"23441"	25	"practice"	5	"-"	"6"	"erhalten_hatte,"	"-"	650
"23442"	25	"practice"	5	"-"	"7"	"musste"	"-"	613
"23443"	25	"practice"	5	"-"	"8"	"er"	"-"	489
"23444"	25	"practice"	5	"-"	"9"	"am_Monatsende"	"-"	723
"23445"	25	"practice"	5	"-"	"10"	"seinen"	"-"	508
"23446"	25	"practice"	5	"-"	"11"	"Sohn"	"-"	547
"23447"	25	"practice"	5	"-"	"12"	"um_Hilfe"	"-"	538
"23448"	25	"practice"	5	"-"	"13"	"mit_der_Miete"	"-"	633
"23449"	25	"practice"	5	"-"	"14"	"seiner"	"-"	514
"23450"	25	"practice"	5	"-"	"15"	"Wohnung"	"-"	489
"23451"	25	"practice"	5	"-"	"16"	"bitten,"	"-"	510
"23452"	25	"practice"	5	"-"	"17"	"was"	"-"	458
"23453"	25	"practice"	5	"-"	"18"	"diesem"	"-"	441
"23454"	25	"practice"	5	"-"	"19"	"jedoch"	"-"	488
"23455"	25	"practice"	5	"-"	"20"	"gar"	"-"	441
"23456"	25	"practice"	5	"-"	"21"	"nicht"	"-"	439
"23457"	25	"practice"	5	"-"	"22"	"Recht"	"-"	486
"23458"	25	"practice"	5	"-"	"23"	"war."	"-"	536
"23459"	25	"practice"	5	"-"	"?"	"Y"	"1"	3974
"23460"	25	"practice"	6	"-"	"0"	"Weil"	"-"	603
"23461"	25	"practice"	6	"-"	"1"	"die"	"-"	508
"23462"	25	"practice"	6	"-"	"2"	"alte"	"-"	449
"23463"	25	"practice"	6	"-"	"3"	"Angorakatze"	"-"	1087
"23464"	25	"practice"	6	"-"	"4"	"immer"	"-"	564
"23465"	25	"practice"	6	"-"	"5"	"wieder"	"-"	492
"23466"	25	"practice"	6	"-"	"6"	"eklige"	"-"	578
"23467"	25	"practice"	6	"-"	"7"	"Mäusekadaver"	"-"	848
"23468"	25	"practice"	6	"-"	"8"	"aus"	"-"	489
"23469"	25	"practice"	6	"-"	"9"	"der_nahegelegenen_Mülldeponie"	"-"	1196
"23470"	25	"practice"	6	"-"	"10"	"anschleppte,"	"-"	561
"23471"	25	"practice"	6	"-"	"11"	"sperrte"	"-"	578
"23472"	25	"practice"	6	"-"	"12"	"der_rüstige_Rentner"	"-"	717
"23473"	25	"practice"	6	"-"	"13"	"sie"	"-"	522
"23474"	25	"practice"	6	"-"	"14"	"in"	"-"	491
"23475"	25	"practice"	6	"-"	"15"	"den"	"-"	480
"23476"	25	"practice"	6	"-"	"16"	"Keller."	"-"	803
"23477"	25	"practice"	6	"-"	"?"	"N"	"1"	2645
"23478"	25	"filler"	21	"-"	"0"	"Der"	"-"	681
"23479"	25	"filler"	21	"-"	"1"	"Feuerwehrmann"	"-"	625
"23480"	25	"filler"	21	"-"	"2"	"rettet"	"-"	536
"23481"	25	"filler"	21	"-"	"3"	"den"	"-"	537
"23482"	25	"filler"	21	"-"	"4"	"Kater,"	"-"	634
"23483"	25	"filler"	21	"-"	"5"	"hat"	"-"	500
"23484"	25	"filler"	21	"-"	"6"	"der"	"-"	436
"23485"	25	"filler"	21	"-"	"7"	"kleine"	"-"	461
"23486"	25	"filler"	21	"-"	"8"	"Junge"	"-"	595
"23487"	25	"filler"	21	"-"	"9"	"geglaubt,"	"-"	740
"23488"	25	"filler"	21	"-"	"10"	"als"	"-"	533
"23489"	25	"filler"	21	"-"	"11"	"er"	"-"	472
"23490"	25	"filler"	21	"-"	"12"	"die"	"-"	470
"23491"	25	"filler"	21	"-"	"13"	"Notrufzentrale"	"-"	734
"23492"	25	"filler"	21	"-"	"14"	"anrief."	"-"	684
"23493"	25	"filler"	21	"-"	"?"	"N"	"1"	3595
"23494"	25	"filler"	3	"-"	"0"	"Der"	"-"	748
"23495"	25	"filler"	3	"-"	"1"	"Unfall"	"-"	510
"23496"	25	"filler"	3	"-"	"2"	"im"	"-"	488
"23497"	25	"filler"	3	"-"	"3"	"Chemielabor"	"-"	705
"23498"	25	"filler"	3	"-"	"4"	"des"	"-"	471
"23499"	25	"filler"	3	"-"	"5"	"Gymnasiums"	"-"	647
"23500"	25	"filler"	3	"-"	"6"	"hat"	"-"	558
"23501"	25	"filler"	3	"-"	"7"	"für"	"-"	552
"23502"	25	"filler"	3	"-"	"8"	"viel_Aufsehen"	"-"	675
"23503"	25	"filler"	3	"-"	"9"	"gesorgt,"	"-"	477
"23504"	25	"filler"	3	"-"	"10"	"da"	"-"	491
"23505"	25	"filler"	3	"-"	"11"	"er"	"-"	508
"23506"	25	"filler"	3	"-"	"12"	"einen_Einsatz_der_Feuerwehr"	"-"	1218
"23507"	25	"filler"	3	"-"	"13"	"nach"	"-"	491
"23508"	25	"filler"	3	"-"	"14"	"sich"	"-"	430
"23509"	25	"filler"	3	"-"	"15"	"zog"	"-"	497
"23510"	25	"filler"	3	"-"	"16"	"und"	"-"	555
"23511"	25	"filler"	3	"-"	"17"	"großer_Sachschaden"	"-"	800
"23512"	25	"filler"	3	"-"	"18"	"entstand,"	"-"	530
"23513"	25	"filler"	3	"-"	"19"	"der"	"-"	507
"23514"	25	"filler"	3	"-"	"20"	"von"	"-"	535
"23515"	25	"filler"	3	"-"	"21"	"den_betroffenen_Schülern"	"-"	789
"23516"	25	"filler"	3	"-"	"22"	"selbst"	"-"	554
"23517"	25	"filler"	3	"-"	"23"	"getragen"	"-"	566
"23518"	25	"filler"	3	"-"	"24"	"werden"	"-"	499
"23519"	25	"filler"	3	"-"	"25"	"musste."	"-"	867
"23520"	25	"filler"	3	"-"	"?"	"Y"	"1"	2866
"23521"	25	"filler"	29	"-"	"0"	"Nachdem"	"-"	666
"23522"	25	"filler"	29	"-"	"1"	"sie"	"-"	627
"23523"	25	"filler"	29	"-"	"2"	"schon"	"-"	468
"23524"	25	"filler"	29	"-"	"3"	"lange"	"-"	505
"23525"	25	"filler"	29	"-"	"4"	"mit"	"-"	488
"23526"	25	"filler"	29	"-"	"5"	"einem"	"-"	438
"23527"	25	"filler"	29	"-"	"6"	"kleinen"	"-"	552
"23528"	25	"filler"	29	"-"	"7"	"grünen"	"-"	616
"23529"	25	"filler"	29	"-"	"8"	"Polo"	"-"	664
"23530"	25	"filler"	29	"-"	"9"	"durch_die_Gegend"	"-"	591
"23531"	25	"filler"	29	"-"	"10"	"gefahren_war,"	"-"	516
"23532"	25	"filler"	29	"-"	"11"	"beschloss"	"-"	527
"23533"	25	"filler"	29	"-"	"12"	"Katrin_Helbig"	"-"	800
"23534"	25	"filler"	29	"-"	"13"	"nun"	"-"	583
"23535"	25	"filler"	29	"-"	"14"	"die_Anschaffung"	"-"	753
"23536"	25	"filler"	29	"-"	"15"	"eines"	"-"	535
"23537"	25	"filler"	29	"-"	"16"	"roten"	"-"	530
"23538"	25	"filler"	29	"-"	"17"	"Lastwagens,"	"-"	870
"23539"	25	"filler"	29	"-"	"18"	"obwohl"	"-"	533
"23540"	25	"filler"	29	"-"	"19"	"dieser"	"-"	469
"23541"	25	"filler"	29	"-"	"20"	"ein_kleines_Vermögen"	"-"	836
"23542"	25	"filler"	29	"-"	"21"	"kostete."	"-"	636
"23543"	25	"LKrep"	10	"b"	"0"	"Nachdem"	"-"	530
"23544"	25	"LKrep"	10	"b"	"1"	"der"	"-"	536
"23545"	25	"LKrep"	10	"b"	"2"	"Konzern"	"-"	583
"23546"	25	"LKrep"	10	"b"	"3"	"den_Filmvertrag"	"subordnp"	744
"23547"	25	"LKrep"	10	"b"	"4"	"anbot,"	"subordverb"	839
"23548"	25	"LKrep"	10	"b"	"5"	"hat"	"-"	564
"23549"	25	"LKrep"	10	"b"	"6"	"Karin_Kowalsky"	"npsubj"	1137
"23550"	25	"LKrep"	10	"b"	"7"	"trotz"	"p"	527
"23551"	25	"LKrep"	10	"b"	"8"	"heftigen_Protestes"	"pp1"	759
"23552"	25	"LKrep"	10	"b"	"9"	"des_verärgerten_Produzenten"	"pp2"	1708
"23553"	25	"LKrep"	10	"b"	"10"	"dem_berühmten_Regisseur"	"npdat"	1017
"23554"	25	"LKrep"	10	"b"	"11"	"des_erstklassigen_Werks"	"npgen"	1268
"23555"	25	"LKrep"	10	"b"	"12"	"den_Schauspieler"	"npacc"	1544
"23556"	25	"LKrep"	10	"b"	"13"	"vorgestellt,"	"verb"	892
"23557"	25	"LKrep"	10	"b"	"14"	"und"	"verb1"	591
"23558"	25	"LKrep"	10	"b"	"15"	"so"	"verb2"	519
"23559"	25	"LKrep"	10	"b"	"16"	"die_Produktion"	"verb3"	524
"23560"	25	"LKrep"	10	"b"	"17"	"ermöglicht."	"verb4"	663
"23561"	25	"LKrep"	10	"b"	"?"	"Y"	"1"	17187
"23562"	25	"filler"	4	"-"	"0"	"Der"	"-"	714
"23563"	25	"filler"	4	"-"	"1"	"Nachrichtensprecher"	"-"	1243
"23564"	25	"filler"	4	"-"	"2"	"der"	"-"	485
"23565"	25	"filler"	4	"-"	"3"	"Spätausgabe"	"-"	666
"23566"	25	"filler"	4	"-"	"4"	"der"	"-"	516
"23567"	25	"filler"	4	"-"	"5"	"Tagesschau"	"-"	566
"23568"	25	"filler"	4	"-"	"6"	"las"	"-"	499
"23569"	25	"filler"	4	"-"	"7"	"mit_zittriger_Stimme"	"-"	778
"23570"	25	"filler"	4	"-"	"8"	"die_Vermisstenmeldung"	"-"	1112
"23571"	25	"filler"	4	"-"	"9"	"vor,"	"-"	493
"23572"	25	"filler"	4	"-"	"10"	"nachdem"	"-"	569
"23573"	25	"filler"	4	"-"	"11"	"er"	"-"	502
"23574"	25	"filler"	4	"-"	"12"	"bemerkt"	"-"	502
"23575"	25	"filler"	4	"-"	"13"	"hatte,"	"-"	432
"23576"	25	"filler"	4	"-"	"14"	"dass"	"-"	497
"23577"	25	"filler"	4	"-"	"15"	"der_Vermisste"	"-"	755
"23578"	25	"filler"	4	"-"	"16"	"ein"	"-"	491
"23579"	25	"filler"	4	"-"	"17"	"entfernter_Verwandter"	"-"	772
"23580"	25	"filler"	4	"-"	"18"	"von"	"-"	474
"23581"	25	"filler"	4	"-"	"19"	"ihm"	"-"	469
"23582"	25	"filler"	4	"-"	"20"	"war."	"-"	719
"23583"	25	"filler"	4	"-"	"?"	"Y"	"1"	3581
"23584"	25	"filler"	37	"-"	"0"	"Dass"	"-"	731
"23585"	25	"filler"	37	"-"	"1"	"der"	"-"	517
"23586"	25	"filler"	37	"-"	"2"	"Richter"	"-"	519
"23587"	25	"filler"	37	"-"	"3"	"den"	"-"	511
"23588"	25	"filler"	37	"-"	"4"	"Urteilsspruch"	"-"	742
"23589"	25	"filler"	37	"-"	"5"	"fällt,"	"-"	845
"23590"	25	"filler"	37	"-"	"6"	"hat"	"-"	561
"23591"	25	"filler"	37	"-"	"7"	"der"	"-"	466
"23592"	25	"filler"	37	"-"	"8"	"junge"	"-"	453
"23593"	25	"filler"	37	"-"	"9"	"Justizbeamte"	"-"	784
"23594"	25	"filler"	37	"-"	"10"	"bestätigt,"	"-"	747
"23595"	25	"filler"	37	"-"	"11"	"als"	"-"	592
"23596"	25	"filler"	37	"-"	"12"	"der"	"-"	447
"23597"	25	"filler"	37	"-"	"13"	"Journalist"	"-"	608
"23598"	25	"filler"	37	"-"	"14"	"ihn"	"-"	494
"23599"	25	"filler"	37	"-"	"15"	"danach"	"-"	559
"23600"	25	"filler"	37	"-"	"16"	"fragte."	"-"	853
"23601"	25	"LKrep"	2	"b"	"0"	"Nachdem"	"-"	678
"23602"	25	"LKrep"	2	"b"	"1"	"der"	"-"	510
"23603"	25	"LKrep"	2	"b"	"2"	"Lehrer"	"-"	586
"23604"	25	"LKrep"	2	"b"	"3"	"den_Strafunterricht"	"subordnp"	1671
"23605"	25	"LKrep"	2	"b"	"4"	"verhängte,"	"subordverb"	655
"23606"	25	"LKrep"	2	"b"	"5"	"hat"	"-"	686
"23607"	25	"LKrep"	2	"b"	"6"	"Hans_Gerstner"	"npsubj"	775
"23608"	25	"LKrep"	2	"b"	"7"	"zur"	"p"	507
"23609"	25	"LKrep"	2	"b"	"8"	"zusätzlichen_Ahndung"	"pp1"	953
"23610"	25	"LKrep"	2	"b"	"9"	"des_mehrfachen_Fehlverhaltens"	"pp2"	1608
"23611"	25	"LKrep"	2	"b"	"10"	"dem_ungezogenen_Sohn"	"npdat"	1321
"23612"	25	"LKrep"	2	"b"	"11"	"des_fleißigen_Hausmeisters"	"npgen"	1368
"23613"	25	"LKrep"	2	"b"	"12"	"den_Fussball"	"npacc"	778
"23614"	25	"LKrep"	2	"b"	"13"	"versteckt,"	"verb"	736
"23615"	25	"LKrep"	2	"b"	"14"	"und"	"verb1"	524
"23616"	25	"LKrep"	2	"b"	"15"	"damit"	"verb2"	413
"23617"	25	"LKrep"	2	"b"	"16"	"die_Sache"	"verb3"	547
"23618"	25	"LKrep"	2	"b"	"17"	"bereinigt."	"verb4"	605
"23619"	25	"LKrep"	2	"b"	"?"	"Y"	"1"	5826
"23620"	25	"filler"	9	"-"	"0"	"Weil"	"-"	676
"23621"	25	"filler"	9	"-"	"1"	"der"	"-"	532
"23622"	25	"filler"	9	"-"	"2"	"Buchhalter"	"-"	753
"23623"	25	"filler"	9	"-"	"3"	"eine_Vielzahl"	"-"	736
"23624"	25	"filler"	9	"-"	"4"	"von_finanziellen_Ungereimtheiten"	"-"	2045
"23625"	25	"filler"	9	"-"	"5"	"entdeckt"	"-"	1073
"23626"	25	"filler"	9	"-"	"6"	"hatte,"	"-"	514
"23627"	25	"filler"	9	"-"	"7"	"waren"	"-"	873
"23628"	25	"filler"	9	"-"	"8"	"Manfred_Meier"	"-"	907
"23629"	25	"filler"	9	"-"	"9"	"und"	"-"	525
"23630"	25	"filler"	9	"-"	"10"	"seine"	"-"	477
"23631"	25	"filler"	9	"-"	"11"	"Kollegen"	"-"	778
"23632"	25	"filler"	9	"-"	"12"	"von_der_Unbrauchbarkeit"	"-"	1184
"23633"	25	"filler"	9	"-"	"13"	"des_neuen_Finanzplans"	"-"	1037
"23634"	25	"filler"	9	"-"	"14"	"für_die_Abteilung"	"-"	759
"23635"	25	"filler"	9	"-"	"15"	"überzeugt."	"-"	822
"23636"	25	"filler"	9	"-"	"?"	"N"	"1"	3624
"23637"	25	"LKrep"	16	"d"	"0"	"Nachdem"	"-"	541
"23638"	25	"LKrep"	16	"d"	"1"	"der"	"-"	502
"23639"	25	"LKrep"	16	"d"	"2"	"Geizhals"	"-"	728
"23640"	25	"LKrep"	16	"d"	"3"	"den_Schuppen"	"subordnp"	892
"23641"	25	"LKrep"	16	"d"	"4"	"abriss,"	"subordverb"	647
"23642"	25	"LKrep"	16	"d"	"5"	"hat"	"-"	622
"23643"	25	"LKrep"	16	"d"	"6"	"der_Nachbar,"	"npsubj"	820
"23644"	25	"LKrep"	16	"d"	"7"	"der"	"-"	616
"23645"	25	"LKrep"	16	"d"	"8"	"ohne"	"p"	770
"23646"	25	"LKrep"	16	"d"	"9"	"große_Beachtung"	"pp1"	995
"23647"	25	"LKrep"	16	"d"	"10"	"des_kalten_Wetters"	"pp2"	1120
"23648"	25	"LKrep"	16	"d"	"11"	"dem_frierenden_Stadtstreicher"	"npdat"	1521
"23649"	25	"LKrep"	16	"d"	"12"	"des_armen_Vororts"	"npgen"	953
"23650"	25	"LKrep"	16	"d"	"13"	"den_Sommermantel"	"npacc"	892
"23651"	25	"LKrep"	16	"d"	"14"	"geschenkt_hat,"	"verb"	708
"23652"	25	"LKrep"	16	"d"	"15"	"Unruhe"	"verb1"	806
"23653"	25	"LKrep"	16	"d"	"16"	"gestiftet."	"verb2"	853
"23654"	25	"filler"	43	"-"	"0"	"Der"	"-"	511
"23655"	25	"filler"	43	"-"	"1"	"Waldbesitzer"	"-"	762
"23656"	25	"filler"	43	"-"	"2"	"verkraftet"	"-"	879
"23657"	25	"filler"	43	"-"	"3"	"den"	"-"	472
"23658"	25	"filler"	43	"-"	"4"	"Verlust,"	"-"	578
"23659"	25	"filler"	43	"-"	"5"	"hat"	"-"	776
"23660"	25	"filler"	43	"-"	"6"	"der"	"-"	464
"23661"	25	"filler"	43	"-"	"7"	"alte"	"-"	495
"23662"	25	"filler"	43	"-"	"8"	"Förster"	"-"	556
"23663"	25	"filler"	43	"-"	"9"	"erläutert,"	"-"	726
"23664"	25	"filler"	43	"-"	"10"	"als"	"-"	675
"23665"	25	"filler"	43	"-"	"11"	"er"	"-"	453
"23666"	25	"filler"	43	"-"	"12"	"den"	"-"	366
"23667"	25	"filler"	43	"-"	"13"	"Platzhirsch"	"-"	781
"23668"	25	"filler"	43	"-"	"14"	"abschoss."	"-"	639
"23669"	25	"filler"	34	"-"	"0"	"Der"	"-"	1163
"23670"	25	"filler"	34	"-"	"1"	"Wissenschaftler"	"-"	706
"23671"	25	"filler"	34	"-"	"2"	"wird"	"-"	533
"23672"	25	"filler"	34	"-"	"3"	"heute"	"-"	531
"23673"	25	"filler"	34	"-"	"4"	"einen_wichtigen_Versuch"	"-"	1249
"23674"	25	"filler"	34	"-"	"5"	"durchführen,"	"-"	626
"23675"	25	"filler"	34	"-"	"6"	"der"	"-"	717
"23676"	25	"filler"	34	"-"	"7"	"ihn"	"-"	428
"23677"	25	"filler"	34	"-"	"8"	"weltweit"	"-"	550
"23678"	25	"filler"	34	"-"	"9"	"berühmt"	"-"	477
"23679"	25	"filler"	34	"-"	"10"	"machen"	"-"	436
"23680"	25	"filler"	34	"-"	"11"	"könnte,"	"-"	973
"23681"	25	"filler"	34	"-"	"12"	"falls"	"-"	770
"23682"	25	"filler"	34	"-"	"13"	"er"	"-"	461
"23683"	25	"filler"	34	"-"	"14"	"erfolgreich"	"-"	528
"23684"	25	"filler"	34	"-"	"15"	"verlaufen"	"-"	547
"23685"	25	"filler"	34	"-"	"16"	"sollte."	"-"	558
"23686"	25	"filler"	10	"-"	"0"	"Weil"	"-"	736
"23687"	25	"filler"	10	"-"	"1"	"ihm"	"-"	444
"23688"	25	"filler"	10	"-"	"2"	"der"	"-"	424
"23689"	25	"filler"	10	"-"	"3"	"Strand"	"-"	917
"23690"	25	"filler"	10	"-"	"4"	"überhaupt"	"-"	616
"23691"	25	"filler"	10	"-"	"5"	"nicht"	"-"	452
"23692"	25	"filler"	10	"-"	"6"	"gefiel,"	"-"	666
"23693"	25	"filler"	10	"-"	"7"	"das_Hotel"	"-"	920
"23694"	25	"filler"	10	"-"	"8"	"und"	"-"	393
"23695"	25	"filler"	10	"-"	"9"	"das_Essen"	"-"	424
"23696"	25	"filler"	10	"-"	"10"	"äußerst"	"-"	572
"23697"	25	"filler"	10	"-"	"11"	"miserabel"	"-"	594
"23698"	25	"filler"	10	"-"	"12"	"waren,"	"-"	636
"23699"	25	"filler"	10	"-"	"13"	"und"	"-"	446
"23700"	25	"filler"	10	"-"	"14"	"der_Reiseveranstalter"	"-"	1112
"23701"	25	"filler"	10	"-"	"15"	"jegliche_Serviceleistungen"	"-"	1371
"23702"	25	"filler"	10	"-"	"16"	"ablehnte,"	"-"	936
"23703"	25	"filler"	10	"-"	"17"	"beschloss"	"-"	575
"23704"	25	"filler"	10	"-"	"18"	"Franz_Neubauer,"	"-"	761
"23705"	25	"filler"	10	"-"	"19"	"den_billigen_Reiseveranstalter"	"-"	1184
"23706"	25	"filler"	10	"-"	"20"	"zu"	"-"	443
"23707"	25	"filler"	10	"-"	"21"	"verklagen."	"-"	416
"23708"	25	"filler"	10	"-"	"?"	"N"	"1"	2500
"23709"	25	"filler"	27	"-"	"0"	"Weil"	"-"	422
"23710"	25	"filler"	27	"-"	"1"	"er"	"-"	416
"23711"	25	"filler"	27	"-"	"2"	"keinen"	"-"	396
"23712"	25	"filler"	27	"-"	"3"	"großen"	"-"	455
"23713"	25	"filler"	27	"-"	"4"	"Hunger"	"-"	449
"23714"	25	"filler"	27	"-"	"5"	"verspürte,"	"-"	1036
"23715"	25	"filler"	27	"-"	"6"	"beschloss"	"-"	477
"23716"	25	"filler"	27	"-"	"7"	"Martin_Kunze,"	"-"	842
"23717"	25	"filler"	27	"-"	"8"	"lediglich"	"-"	651
"23718"	25	"filler"	27	"-"	"9"	"ein_kleines_Steak"	"-"	751
"23719"	25	"filler"	27	"-"	"10"	"zum_Mittagessen"	"-"	656
"23720"	25	"filler"	27	"-"	"11"	"zu"	"-"	455
"23721"	25	"filler"	27	"-"	"12"	"verspeisen,"	"-"	692
"23722"	25	"filler"	27	"-"	"13"	"was"	"-"	513
"23723"	25	"filler"	27	"-"	"14"	"ihm"	"-"	408
"23724"	25	"filler"	27	"-"	"15"	"auch"	"-"	411
"23725"	25	"filler"	27	"-"	"16"	"überaus"	"-"	547
"23726"	25	"filler"	27	"-"	"17"	"gut"	"-"	413
"23727"	25	"filler"	27	"-"	"18"	"bekam."	"-"	887
"23728"	25	"LKrep"	22	"b"	"0"	"Weil"	"-"	419
"23729"	25	"LKrep"	22	"b"	"1"	"der"	"-"	728
"23730"	25	"LKrep"	22	"b"	"2"	"Großvater"	"-"	560
"23731"	25	"LKrep"	22	"b"	"3"	"den_Aktienanteil"	"subordnp"	1237
"23732"	25	"LKrep"	22	"b"	"4"	"verkaufte,"	"subordverb"	661
"23733"	25	"LKrep"	22	"b"	"5"	"hat"	"-"	532
"23734"	25	"LKrep"	22	"b"	"6"	"Johannes_Probst"	"npsubj"	792
"23735"	25	"LKrep"	22	"b"	"7"	"trotz"	"p"	510
"23736"	25	"LKrep"	22	"b"	"8"	"erheblicher_Bedenken"	"pp1"	1983
"23737"	25	"LKrep"	22	"b"	"9"	"des_gewissenhaften_Steuerberaters"	"pp2"	1836
"23738"	25	"LKrep"	22	"b"	"10"	"dem_gierigen_Angestellten"	"npdat"	1518
"23739"	25	"LKrep"	22	"b"	"11"	"des_großen_Finanzhauses"	"npgen"	1365
"23740"	25	"LKrep"	22	"b"	"12"	"den_Anteilschein"	"npacc"	1396
"23741"	25	"LKrep"	22	"b"	"13"	"vorgelegt,"	"verb"	845
"23742"	25	"LKrep"	22	"b"	"14"	"und"	"verb1"	541
"23743"	25	"LKrep"	22	"b"	"15"	"damit"	"verb2"	491
"23744"	25	"LKrep"	22	"b"	"16"	"das_Vermögen"	"verb3"	686
"23745"	25	"LKrep"	22	"b"	"17"	"gefährdet."	"verb4"	1217
"23746"	25	"filler"	28	"-"	"0"	"Durch"	"-"	533
"23747"	25	"filler"	28	"-"	"1"	"gezieltes"	"-"	522
"23748"	25	"filler"	28	"-"	"2"	"Abfeuern"	"-"	719
"23749"	25	"filler"	28	"-"	"3"	"seines"	"-"	410
"23750"	25	"filler"	28	"-"	"4"	"bewährten_Gewehrs"	"-"	1649
"23751"	25	"filler"	28	"-"	"5"	"erlegte"	"-"	561
"23752"	25	"filler"	28	"-"	"6"	"der_greise_Jäger"	"-"	1285
"23753"	25	"filler"	28	"-"	"7"	"im_umzäunten_Gehege"	"-"	1783
"23754"	25	"filler"	28	"-"	"8"	"eine"	"-"	597
"23755"	25	"filler"	28	"-"	"9"	"ganze_Herde"	"-"	803
"23756"	25	"filler"	28	"-"	"10"	"von_gutgewachsenen_Hirschen,"	"-"	1630
"23757"	25	"filler"	28	"-"	"11"	"was"	"-"	555
"23758"	25	"filler"	28	"-"	"12"	"dem"	"-"	424
"23759"	25	"filler"	28	"-"	"13"	"Gutsbesitzer"	"-"	1098
"23760"	25	"filler"	28	"-"	"14"	"durchaus"	"-"	527
"23761"	25	"filler"	28	"-"	"15"	"nicht"	"-"	446
"23762"	25	"filler"	28	"-"	"16"	"ungelegen"	"-"	507
"23763"	25	"filler"	28	"-"	"17"	"kam."	"-"	1012
"23764"	25	"LKrep"	24	"d"	"0"	"Weil"	"-"	1087
"23765"	25	"LKrep"	24	"d"	"1"	"der"	"-"	424
"23766"	25	"LKrep"	24	"d"	"2"	"Manager"	"-"	591
"23767"	25	"LKrep"	24	"d"	"3"	"den_Termin"	"subordnp"	714
"23768"	25	"LKrep"	24	"d"	"4"	"vorschrieb,"	"subordverb"	555
"23769"	25	"LKrep"	24	"d"	"5"	"hat"	"-"	872
"23770"	25	"LKrep"	24	"d"	"6"	"der_Mitarbeiter,"	"npsubj"	706
"23771"	25	"LKrep"	24	"d"	"7"	"der"	"-"	488
"23772"	25	"LKrep"	24	"d"	"8"	"trotz"	"p"	474
"23773"	25	"LKrep"	24	"d"	"9"	"heftiger_Proteste"	"pp1"	742
