"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"22294"	24	"filler"	28	"-"	"11"	"was"	"-"	668
"22295"	24	"filler"	28	"-"	"12"	"dem"	"-"	522
"22296"	24	"filler"	28	"-"	"13"	"Gutsbesitzer"	"-"	571
"22297"	24	"filler"	28	"-"	"14"	"durchaus"	"-"	546
"22298"	24	"filler"	28	"-"	"15"	"nicht"	"-"	636
"22299"	24	"filler"	28	"-"	"16"	"ungelegen"	"-"	701
"22300"	24	"filler"	28	"-"	"17"	"kam."	"-"	554
"22301"	24	"LKrep"	9	"d"	"0"	"Nachdem"	"-"	636
"22302"	24	"LKrep"	9	"d"	"1"	"der"	"-"	465
"22303"	24	"LKrep"	9	"d"	"2"	"Beamte"	"-"	514
"22304"	24	"LKrep"	9	"d"	"3"	"den_Schadensfall"	"subordnp"	465
"22305"	24	"LKrep"	9	"d"	"4"	"bescheinigte,"	"subordverb"	713
"22306"	24	"LKrep"	9	"d"	"5"	"hat"	"-"	851
"22307"	24	"LKrep"	9	"d"	"6"	"der_Großvater,"	"npsubj"	586
"22308"	24	"LKrep"	9	"d"	"7"	"der"	"-"	704
"22309"	24	"LKrep"	9	"d"	"8"	"trotz"	"p"	514
"22310"	24	"LKrep"	9	"d"	"9"	"vereinzelter_Bedenken"	"pp1"	765
"22311"	24	"LKrep"	9	"d"	"10"	"des_weitläufigen_Familienkreises"	"pp2"	1318
"22312"	24	"LKrep"	9	"d"	"11"	"dem_effizienten_Versorgungsamt"	"npdat"	1180
"22313"	24	"LKrep"	9	"d"	"12"	"des_kleinen_Kurorts"	"npgen"	1245
"22314"	24	"LKrep"	9	"d"	"13"	"den_Rentenantrag"	"npacc"	920
"22315"	24	"LKrep"	9	"d"	"14"	"gestellt_hat,"	"verb"	692
"22316"	24	"LKrep"	9	"d"	"15"	"den_Lebensabend"	"verb1"	830
"22317"	24	"LKrep"	9	"d"	"16"	"genossen."	"verb2"	713
"22318"	24	"LKrep"	9	"d"	"?"	"Y"	"1"	3050
"22319"	24	"filler"	23	"-"	"0"	"Der"	"-"	498
"22320"	24	"filler"	23	"-"	"1"	"Sportler"	"-"	604
"22321"	24	"filler"	23	"-"	"2"	"ist"	"-"	567
"22322"	24	"filler"	23	"-"	"3"	"zum"	"-"	551
"22323"	24	"filler"	23	"-"	"4"	"Gipfel"	"-"	510
"22324"	24	"filler"	23	"-"	"5"	"aufgestiegen,"	"-"	527
"22325"	24	"filler"	23	"-"	"6"	"weil"	"-"	510
"22326"	24	"filler"	23	"-"	"7"	"das"	"-"	474
"22327"	24	"filler"	23	"-"	"8"	"Wetter"	"-"	478
"22328"	24	"filler"	23	"-"	"9"	"gut"	"-"	425
"22329"	24	"filler"	23	"-"	"10"	"war."	"-"	474
"22330"	24	"filler"	23	"-"	"?"	"Y"	"1"	1405
"22331"	24	"filler"	36	"-"	"0"	"Dass"	"-"	494
"22332"	24	"filler"	36	"-"	"1"	"der"	"-"	457
"22333"	24	"filler"	36	"-"	"2"	"Terrorist"	"-"	539
"22334"	24	"filler"	36	"-"	"3"	"den"	"-"	530
"22335"	24	"filler"	36	"-"	"4"	"Anschlag"	"-"	543
"22336"	24	"filler"	36	"-"	"5"	"verübt,"	"-"	681
"22337"	24	"filler"	36	"-"	"6"	"hat"	"-"	518
"22338"	24	"filler"	36	"-"	"7"	"der"	"-"	486
"22339"	24	"filler"	36	"-"	"8"	"bestürzte"	"-"	433
"22340"	24	"filler"	36	"-"	"9"	"Polizist"	"-"	518
"22341"	24	"filler"	36	"-"	"10"	"befürchtet,"	"-"	530
"22342"	24	"filler"	36	"-"	"11"	"nachdem"	"-"	551
"22343"	24	"filler"	36	"-"	"12"	"er"	"-"	482
"22344"	24	"filler"	36	"-"	"13"	"die"	"-"	441
"22345"	24	"filler"	36	"-"	"14"	"Beweismittel"	"-"	526
"22346"	24	"filler"	36	"-"	"15"	"untersucht"	"-"	486
"22347"	24	"filler"	36	"-"	"16"	"hatte."	"-"	555
"22348"	24	"filler"	19	"-"	"0"	"Der"	"-"	502
"22349"	24	"filler"	19	"-"	"1"	"Kollege"	"-"	425
"22350"	24	"filler"	19	"-"	"2"	"bearbeitet"	"-"	465
"22351"	24	"filler"	19	"-"	"3"	"den"	"-"	465
"22352"	24	"filler"	19	"-"	"4"	"Antrag,"	"-"	457
"22353"	24	"filler"	19	"-"	"5"	"hat"	"-"	482
"22354"	24	"filler"	19	"-"	"6"	"der"	"-"	417
"22355"	24	"filler"	19	"-"	"7"	"eifrige"	"-"	437
"22356"	24	"filler"	19	"-"	"8"	"Beamte"	"-"	486
"22357"	24	"filler"	19	"-"	"9"	"versichert,"	"-"	547
"22358"	24	"filler"	19	"-"	"10"	"als"	"-"	567
"22359"	24	"filler"	19	"-"	"11"	"der"	"-"	437
"22360"	24	"filler"	19	"-"	"12"	"Rentner"	"-"	441
"22361"	24	"filler"	19	"-"	"13"	"beim"	"-"	510
"22362"	24	"filler"	19	"-"	"14"	"Sozialamt"	"-"	466
"22363"	24	"filler"	19	"-"	"15"	"vorsprach."	"-"	461
"22364"	24	"filler"	19	"-"	"?"	"N"	"1"	3444
"22365"	24	"filler"	6	"-"	"0"	"Weil"	"-"	547
"22366"	24	"filler"	6	"-"	"1"	"er"	"-"	518
"22367"	24	"filler"	6	"-"	"2"	"schon"	"-"	449
"22368"	24	"filler"	6	"-"	"3"	"seit_langer_Zeit"	"-"	766
"22369"	24	"filler"	6	"-"	"4"	"all"	"-"	616
"22370"	24	"filler"	6	"-"	"5"	"seine"	"-"	453
"22371"	24	"filler"	6	"-"	"6"	"Ersparnisse"	"-"	538
"22372"	24	"filler"	6	"-"	"7"	"gehortet"	"-"	457
"22373"	24	"filler"	6	"-"	"8"	"hatte,"	"-"	664
"22374"	24	"filler"	6	"-"	"9"	"konnte"	"-"	709
"22375"	24	"filler"	6	"-"	"10"	"der_Freund_meiner_Tochter"	"-"	745
"22376"	24	"filler"	6	"-"	"11"	"sich"	"-"	831
"22377"	24	"filler"	6	"-"	"12"	"einen_teuren_Sportwagen"	"-"	831
"22378"	24	"filler"	6	"-"	"13"	"einer"	"-"	794
"22379"	24	"filler"	6	"-"	"14"	"Stuttgarter"	"-"	607
"22380"	24	"filler"	6	"-"	"15"	"Nobelmarke"	"-"	632
"22381"	24	"filler"	6	"-"	"16"	"leisten."	"-"	542
"22382"	24	"filler"	6	"-"	"?"	"N"	"1"	2452
"22383"	24	"LKrep"	3	"b"	"0"	"Weil"	"-"	644
"22384"	24	"LKrep"	3	"b"	"1"	"der"	"-"	587
"22385"	24	"LKrep"	3	"b"	"2"	"Kollege"	"-"	579
"22386"	24	"LKrep"	3	"b"	"3"	"dem_fleißigen_Mitarbeiter"	"npdat"	879
"22387"	24	"LKrep"	3	"b"	"4"	"des_strengen_Chefs"	"npgen"	1562
"22388"	24	"LKrep"	3	"b"	"5"	"den_Bestechungsvorwurf"	"subordnp"	1245
"22389"	24	"LKrep"	3	"b"	"6"	"machte,"	"subordverb"	1196
"22390"	24	"LKrep"	3	"b"	"7"	"hat"	"-"	615
"22391"	24	"LKrep"	3	"b"	"8"	"der_Lehrling,"	"npsubj"	782
"22392"	24	"LKrep"	3	"b"	"9"	"der"	"-"	550
"22393"	24	"LKrep"	3	"b"	"10"	"nach"	"p"	441
"22394"	24	"LKrep"	3	"b"	"11"	"intensiver_Diskussion"	"pp1"	790
"22395"	24	"LKrep"	3	"b"	"12"	"des_brisanten_Falls"	"pp2"	644
"22396"	24	"LKrep"	3	"b"	"13"	"den_Aktenkoffer"	"npacc"	794
"22397"	24	"LKrep"	3	"b"	"14"	"entwendet_hat,"	"verb"	847
"22398"	24	"LKrep"	3	"b"	"15"	"eine_Straftat"	"verb1"	749
"22399"	24	"LKrep"	3	"b"	"16"	"begangen."	"verb2"	554
"22400"	24	"LKrep"	3	"b"	"?"	"N"	"0"	2368
"22401"	24	"filler"	43	"-"	"0"	"Der"	"-"	600
"22402"	24	"filler"	43	"-"	"1"	"Waldbesitzer"	"-"	750
"22403"	24	"filler"	43	"-"	"2"	"verkraftet"	"-"	823
"22404"	24	"filler"	43	"-"	"3"	"den"	"-"	522
"22405"	24	"filler"	43	"-"	"4"	"Verlust,"	"-"	506
"22406"	24	"filler"	43	"-"	"5"	"hat"	"-"	539
"22407"	24	"filler"	43	"-"	"6"	"der"	"-"	543
"22408"	24	"filler"	43	"-"	"7"	"alte"	"-"	445
"22409"	24	"filler"	43	"-"	"8"	"Förster"	"-"	482
"22410"	24	"filler"	43	"-"	"9"	"erläutert,"	"-"	502
"22411"	24	"filler"	43	"-"	"10"	"als"	"-"	567
"22412"	24	"filler"	43	"-"	"11"	"er"	"-"	453
"22413"	24	"filler"	43	"-"	"12"	"den"	"-"	453
"22414"	24	"filler"	43	"-"	"13"	"Platzhirsch"	"-"	486
"22415"	24	"filler"	43	"-"	"14"	"abschoss."	"-"	517
"22416"	24	"filler"	5	"-"	"0"	"Der"	"-"	445
"22417"	24	"filler"	5	"-"	"1"	"Bergsteiger"	"-"	680
"22418"	24	"filler"	5	"-"	"2"	"beschloss,"	"-"	485
"22419"	24	"filler"	5	"-"	"3"	"auf"	"-"	497
"22420"	24	"filler"	5	"-"	"4"	"Grund"	"-"	542
"22421"	24	"filler"	5	"-"	"5"	"des"	"-"	506
"22422"	24	"filler"	5	"-"	"6"	"schönen"	"-"	489
"22423"	24	"filler"	5	"-"	"7"	"Wetters"	"-"	505
"22424"	24	"filler"	5	"-"	"8"	"nicht"	"-"	562
"22425"	24	"filler"	5	"-"	"9"	"zum"	"-"	485
"22426"	24	"filler"	5	"-"	"10"	"Basislager"	"-"	518
"22427"	24	"filler"	5	"-"	"11"	"zurückzukehren,"	"-"	587
"22428"	24	"filler"	5	"-"	"12"	"sondern"	"-"	656
"22429"	24	"filler"	5	"-"	"13"	"stattdessen"	"-"	497
"22430"	24	"filler"	5	"-"	"14"	"den_gefährlichen_Gipfel"	"-"	583
"22431"	24	"filler"	5	"-"	"15"	"der_Bergkette"	"-"	595
"22432"	24	"filler"	5	"-"	"16"	"zu"	"-"	522
"22433"	24	"filler"	5	"-"	"17"	"besteigen,"	"-"	599
"22434"	24	"filler"	5	"-"	"18"	"was"	"-"	656
"22435"	24	"filler"	5	"-"	"19"	"er"	"-"	473
"22436"	24	"filler"	5	"-"	"20"	"aber"	"-"	514
"22437"	24	"filler"	5	"-"	"21"	"bald"	"-"	510
"22438"	24	"filler"	5	"-"	"22"	"bereuen"	"-"	461
"22439"	24	"filler"	5	"-"	"23"	"sollte."	"-"	465
"22440"	24	"filler"	5	"-"	"?"	"Y"	"1"	7157
"22441"	24	"filler"	37	"-"	"0"	"Dass"	"-"	437
"22442"	24	"filler"	37	"-"	"1"	"der"	"-"	498
"22443"	24	"filler"	37	"-"	"2"	"Richter"	"-"	498
"22444"	24	"filler"	37	"-"	"3"	"den"	"-"	449
"22445"	24	"filler"	37	"-"	"4"	"Urteilsspruch"	"-"	506
"22446"	24	"filler"	37	"-"	"5"	"fällt,"	"-"	514
"22447"	24	"filler"	37	"-"	"6"	"hat"	"-"	571
"22448"	24	"filler"	37	"-"	"7"	"der"	"-"	506
"22449"	24	"filler"	37	"-"	"8"	"junge"	"-"	486
"22450"	24	"filler"	37	"-"	"9"	"Justizbeamte"	"-"	539
"22451"	24	"filler"	37	"-"	"10"	"bestätigt,"	"-"	514
"22452"	24	"filler"	37	"-"	"11"	"als"	"-"	502
"22453"	24	"filler"	37	"-"	"12"	"der"	"-"	473
"22454"	24	"filler"	37	"-"	"13"	"Journalist"	"-"	441
"22455"	24	"filler"	37	"-"	"14"	"ihn"	"-"	400
"22456"	24	"filler"	37	"-"	"15"	"danach"	"-"	417
"22457"	24	"filler"	37	"-"	"16"	"fragte."	"-"	445
"22458"	24	"filler"	47	"-"	"0"	"Der"	"-"	458
"22459"	24	"filler"	47	"-"	"1"	"Sanitäter"	"-"	498
"22460"	24	"filler"	47	"-"	"2"	"kann"	"-"	482
"22461"	24	"filler"	47	"-"	"3"	"vor"	"-"	441
"22462"	24	"filler"	47	"-"	"4"	"Angst"	"-"	449
"22463"	24	"filler"	47	"-"	"5"	"erblasst"	"-"	474
"22464"	24	"filler"	47	"-"	"6"	"sein,"	"-"	425
"22465"	24	"filler"	47	"-"	"7"	"weil"	"-"	584
"22466"	24	"filler"	47	"-"	"8"	"der"	"-"	604
"22467"	24	"filler"	47	"-"	"9"	"Unfall"	"-"	429
"22468"	24	"filler"	47	"-"	"10"	"schlimm"	"-"	474
"22469"	24	"filler"	47	"-"	"11"	"war."	"-"	462
"22470"	24	"LKrep"	5	"d"	"0"	"Weil"	"-"	538
"22471"	24	"LKrep"	5	"d"	"1"	"der"	"-"	408
"22472"	24	"LKrep"	5	"d"	"2"	"Manager"	"-"	449
"22473"	24	"LKrep"	5	"d"	"3"	"den_Vorschlag"	"-"	497
"22474"	24	"LKrep"	5	"d"	"4"	"zurückwies,"	"subordverb"	489
"22475"	24	"LKrep"	5	"d"	"5"	"hat"	"-"	530
"22476"	24	"LKrep"	5	"d"	"6"	"der_Vorstand,"	"npsubj"	522
"22477"	24	"LKrep"	5	"d"	"7"	"der"	"-"	591
"22478"	24	"LKrep"	5	"d"	"8"	"nach"	"p"	546
"22479"	24	"LKrep"	5	"d"	"9"	"sofortiger_Angabe"	"pp1"	631
"22480"	24	"LKrep"	5	"d"	"10"	"des_überzeugenden_Grunds"	"pp2"	1009
"22481"	24	"LKrep"	5	"d"	"11"	"dem_senilen_Betriebsleiter"	"npdat"	1131
"22482"	24	"LKrep"	5	"d"	"12"	"des_unrentablen_Unternehmens"	"npgen"	1351
"22483"	24	"LKrep"	5	"d"	"13"	"den_Aktienanteil"	"npacc"	883
"22484"	24	"LKrep"	5	"d"	"14"	"entzogen_hat,"	"verb"	774
"22485"	24	"LKrep"	5	"d"	"15"	"die_Pleite"	"verb1"	725
"22486"	24	"LKrep"	5	"d"	"16"	"verursacht."	"verb2"	603
"22487"	24	"LKrep"	5	"d"	"?"	"Y"	"0"	4192
"22488"	24	"filler"	46	"-"	"0"	"Der"	"-"	437
"22489"	24	"filler"	46	"-"	"1"	"Gast"	"-"	449
"22490"	24	"filler"	46	"-"	"2"	"genießt"	"-"	567
"22491"	24	"filler"	46	"-"	"3"	"den"	"-"	551
"22492"	24	"filler"	46	"-"	"4"	"Hauptgang,"	"-"	555
"22493"	24	"filler"	46	"-"	"5"	"hat"	"-"	612
"22494"	24	"filler"	46	"-"	"6"	"der"	"-"	539
"22495"	24	"filler"	46	"-"	"7"	"erfahrene"	"-"	478
"22496"	24	"filler"	46	"-"	"8"	"Kellner"	"-"	506
"22497"	24	"filler"	46	"-"	"9"	"erkannt,"	"-"	531
"22498"	24	"filler"	46	"-"	"10"	"als"	"-"	604
"22499"	24	"filler"	46	"-"	"11"	"er"	"-"	498
"22500"	24	"filler"	46	"-"	"12"	"das"	"-"	417
"22501"	24	"filler"	46	"-"	"13"	"laute"	"-"	445
"22502"	24	"filler"	46	"-"	"14"	"Schmatzen"	"-"	453
"22503"	24	"filler"	46	"-"	"15"	"hörte."	"-"	474
"22504"	24	"filler"	30	"-"	"0"	"Durch"	"-"	421
"22505"	24	"filler"	30	"-"	"1"	"gezieltes"	"-"	465
"22506"	24	"filler"	30	"-"	"2"	"Renovieren"	"-"	514
"22507"	24	"filler"	30	"-"	"3"	"des"	"-"	510
"22508"	24	"filler"	30	"-"	"4"	"blaugestrichenen"	"-"	612
"22509"	24	"filler"	30	"-"	"5"	"Bads"	"-"	665
"22510"	24	"filler"	30	"-"	"6"	"konnte"	"-"	555
"22511"	24	"filler"	30	"-"	"7"	"der"	"-"	478
"22512"	24	"filler"	30	"-"	"8"	"Handwerker"	"-"	506
"22513"	24	"filler"	30	"-"	"9"	"der_Wohnung"	"-"	534
"22514"	24	"filler"	30	"-"	"10"	"des_Pensionärs"	"-"	587
"22515"	24	"filler"	30	"-"	"11"	"neuen"	"-"	595
"22516"	24	"filler"	30	"-"	"12"	"Glanz"	"-"	518
"22517"	24	"filler"	30	"-"	"13"	"verleihen."	"-"	628
"22518"	24	"LKrep"	17	"d"	"0"	"Weil"	"-"	514
"22519"	24	"LKrep"	17	"d"	"1"	"der"	"-"	542
"22520"	24	"LKrep"	17	"d"	"2"	"Vater"	"-"	482
"22521"	24	"LKrep"	17	"d"	"3"	"den_Ratschlag"	"subordnp"	526
"22522"	24	"LKrep"	17	"d"	"4"	"gab,"	"subordverb"	733
"22523"	24	"LKrep"	17	"d"	"5"	"hat"	"-"	567
"22524"	24	"LKrep"	17	"d"	"6"	"der_Neffe,"	"npsubj"	489
"22525"	24	"LKrep"	17	"d"	"7"	"der"	"-"	506
"22526"	24	"LKrep"	17	"d"	"8"	"nach"	"-"	802
"22527"	24	"LKrep"	17	"d"	"9"	"nochmaligem_Überdenken"	"pp1"	696
"22528"	24	"LKrep"	17	"d"	"10"	"des_schwierigen_Problems"	"pp2"	790
"22529"	24	"LKrep"	17	"d"	"11"	"dem_reichen_Onkel"	"npdat"	790
"22530"	24	"LKrep"	17	"d"	"12"	"des_entfernten_Verwandten"	"npgen"	1249
"22531"	24	"LKrep"	17	"d"	"13"	"den_Bittbrief"	"npacc"	1294
"22532"	24	"LKrep"	17	"d"	"14"	"geschickt_hat,"	"verb"	758
"22533"	24	"LKrep"	17	"d"	"15"	"die_Notlage"	"verb1"	762
"22534"	24	"LKrep"	17	"d"	"16"	"beseitigt."	"verb2"	530
"22535"	24	"filler"	34	"-"	"0"	"Der"	"-"	490
"22536"	24	"filler"	34	"-"	"1"	"Wissenschaftler"	"-"	713
"22537"	24	"filler"	34	"-"	"2"	"wird"	"-"	794
"22538"	24	"filler"	34	"-"	"3"	"heute"	"-"	713
"22539"	24	"filler"	34	"-"	"4"	"einen_wichtigen_Versuch"	"-"	786
"22540"	24	"filler"	34	"-"	"5"	"durchführen,"	"-"	538
"22541"	24	"filler"	34	"-"	"6"	"der"	"-"	567
"22542"	24	"filler"	34	"-"	"7"	"ihn"	"-"	470
"22543"	24	"filler"	34	"-"	"8"	"weltweit"	"-"	465
"22544"	24	"filler"	34	"-"	"9"	"berühmt"	"-"	469
"22545"	24	"filler"	34	"-"	"10"	"machen"	"-"	474
"22546"	24	"filler"	34	"-"	"11"	"könnte,"	"-"	510
"22547"	24	"filler"	34	"-"	"12"	"falls"	"-"	587
"22548"	24	"filler"	34	"-"	"13"	"er"	"-"	453
"22549"	24	"filler"	34	"-"	"14"	"erfolgreich"	"-"	474
"22550"	24	"filler"	34	"-"	"15"	"verlaufen"	"-"	445
"22551"	24	"filler"	34	"-"	"16"	"sollte."	"-"	522
"22552"	24	"LKrep"	23	"b"	"0"	"Nachdem"	"-"	607
"22553"	24	"LKrep"	23	"b"	"1"	"der"	"-"	453
"22554"	24	"LKrep"	23	"b"	"2"	"Passant"	"-"	432
"22555"	24	"LKrep"	23	"b"	"3"	"dem_jungen_Beamten"	"npdat"	505
"22556"	24	"LKrep"	23	"b"	"4"	"des_herbeigerufenen_Streifenwagens"	"npgen"	1119
"22557"	24	"LKrep"	23	"b"	"5"	"den_Sachverhalt"	"subordnp"	708
"22558"	24	"LKrep"	23	"b"	"6"	"schilderte,"	"subordverb"	790
"22559"	24	"LKrep"	23	"b"	"7"	"hat"	"-"	518
"22560"	24	"LKrep"	23	"b"	"8"	"der_Autofahrer,"	"npsubj"	562
"22561"	24	"LKrep"	23	"b"	"9"	"der"	"-"	501
"22562"	24	"LKrep"	23	"b"	"10"	"trotz"	"p"	522
"22563"	24	"LKrep"	23	"b"	"11"	"anfänglichem_Bestreiten"	"pp1"	806
"22564"	24	"LKrep"	23	"b"	"12"	"des_peinlichen_Vorfalls"	"-"	721
"22565"	24	"LKrep"	23	"b"	"13"	"den_Ausweis"	"npacc"	733
"22566"	24	"LKrep"	23	"b"	"14"	"vorgezeigt_hat,"	"verb"	725
"22567"	24	"LKrep"	23	"b"	"15"	"eine_Blutprobe"	"verb1"	729
"22568"	24	"LKrep"	23	"b"	"16"	"abgegeben."	"verb2"	546
"22569"	24	"filler"	11	"-"	"0"	"Dass"	"-"	462
"22570"	24	"filler"	11	"-"	"1"	"der_Lehrer"	"-"	500
"22571"	24	"filler"	11	"-"	"2"	"den_Vater"	"-"	490
"22572"	24	"filler"	11	"-"	"3"	"verständigt,"	"-"	535
"22573"	24	"filler"	11	"-"	"4"	"hat"	"-"	490
"22574"	24	"filler"	11	"-"	"5"	"der_neue_Schulleiter"	"-"	730
"22575"	24	"filler"	11	"-"	"6"	"gesagt,"	"-"	632
"22576"	24	"filler"	11	"-"	"7"	"nachdem"	"-"	827
"22577"	24	"filler"	11	"-"	"8"	"die"	"-"	453
"22578"	24	"filler"	11	"-"	"9"	"Zeugnisse"	"-"	417
"22579"	24	"filler"	11	"-"	"10"	"verteilt"	"-"	470
"22580"	24	"filler"	11	"-"	"11"	"worden"	"-"	490
"22581"	24	"filler"	11	"-"	"12"	"waren."	"-"	409
"22582"	24	"filler"	11	"-"	"?"	"Y"	"1"	2063
"22583"	24	"LKrep"	21	"d"	"0"	"Weil"	"-"	490
"22584"	24	"LKrep"	21	"d"	"1"	"der"	"-"	477
"22585"	24	"LKrep"	21	"d"	"2"	"Pächter"	"-"	473
"22586"	24	"LKrep"	21	"d"	"3"	"den_Beistand"	"-"	501
"22587"	24	"LKrep"	21	"d"	"4"	"leistete,"	"subordverb"	510
"22588"	24	"LKrep"	21	"d"	"5"	"hat"	"-"	798
"22589"	24	"LKrep"	21	"d"	"6"	"der_Vermieter,"	"npsubj"	583
"22590"	24	"LKrep"	21	"d"	"7"	"der"	"-"	599
"22591"	24	"LKrep"	21	"d"	"8"	"zur"	"p"	538
"22592"	24	"LKrep"	21	"d"	"9"	"sofortigen_Behebung"	"pp1"	782
"22593"	24	"LKrep"	21	"d"	"10"	"des_offensichtlichen_Notstands"	"pp2"	1505
"22594"	24	"LKrep"	21	"d"	"11"	"dem_frierenden_Bewohner"	"npdat"	867
"22595"	24	"LKrep"	21	"d"	"12"	"des_eingestürzten_Hochhauses"	"npgen"	1164
"22596"	24	"LKrep"	21	"d"	"13"	"den_Schuppen"	"npacc"	700
"22597"	24	"LKrep"	21	"d"	"14"	"aufgeschlossen_hat,"	"verb"	684
"22598"	24	"LKrep"	21	"d"	"15"	"die_Not"	"-"	526
"22599"	24	"LKrep"	21	"d"	"16"	"gelindert."	"verb2"	481
"22600"	24	"filler"	1	"-"	"0"	"Nachdem"	"-"	473
"22601"	24	"filler"	1	"-"	"1"	"der"	"-"	457
"22602"	24	"filler"	1	"-"	"2"	"Afrikaner"	"-"	453
"22603"	24	"filler"	1	"-"	"3"	"seinen_Asylantrag"	"-"	501
"22604"	24	"filler"	1	"-"	"4"	"gestellt"	"-"	530
"22605"	24	"filler"	1	"-"	"5"	"hatte,"	"-"	697
"22606"	24	"filler"	1	"-"	"6"	"war"	"-"	501
"22607"	24	"filler"	1	"-"	"7"	"der"	"-"	530
"22608"	24	"filler"	1	"-"	"8"	"Richter"	"-"	526
"22609"	24	"filler"	1	"-"	"9"	"nach_langer_Untersuchung"	"-"	578
"22610"	24	"filler"	1	"-"	"10"	"der_komplizierten_Sachlage"	"-"	863
"22611"	24	"filler"	1	"-"	"11"	"zu"	"-"	570
"22612"	24	"filler"	1	"-"	"12"	"dem"	"-"	526
"22613"	24	"filler"	1	"-"	"13"	"Schluss"	"-"	489
"22614"	24	"filler"	1	"-"	"14"	"gelangt,"	"-"	554
"22615"	24	"filler"	1	"-"	"15"	"dass"	"-"	502
"22616"	24	"filler"	1	"-"	"16"	"der_Antrag"	"-"	469
"22617"	24	"filler"	1	"-"	"17"	"unbegründet"	"-"	558
"22618"	24	"filler"	1	"-"	"18"	"war"	"-"	725
"22619"	24	"filler"	1	"-"	"19"	"und"	"-"	489
"22620"	24	"filler"	1	"-"	"20"	"abgelehnt"	"-"	497
"22621"	24	"filler"	1	"-"	"21"	"werden"	"-"	452
"22622"	24	"filler"	1	"-"	"22"	"sollte."	"-"	462
"22623"	24	"filler"	1	"-"	"?"	"Y"	"1"	2892
"22624"	24	"LKrep"	1	"d"	"0"	"Weil"	"-"	498
"22625"	24	"LKrep"	1	"d"	"1"	"der"	"-"	506
"22626"	24	"LKrep"	1	"d"	"2"	"Verkäufer"	"-"	518
"22627"	24	"LKrep"	1	"d"	"3"	"den_Mangel"	"subordnp"	550
"22628"	24	"LKrep"	1	"d"	"4"	"verheimlichte,"	"subordverb"	680
"22629"	24	"LKrep"	1	"d"	"5"	"hat"	"-"	558
"22630"	24	"LKrep"	1	"d"	"6"	"der_Kunde,"	"npsubj"	688
"22631"	24	"LKrep"	1	"d"	"7"	"der"	"-"	481
"22632"	24	"LKrep"	1	"d"	"8"	"ohne"	"p"	563
"22633"	24	"LKrep"	1	"d"	"9"	"langes_Bedenken"	"pp1"	579
"22634"	24	"LKrep"	1	"d"	"10"	"des_problematischen_Sachverhalts"	"pp2"	891
"22635"	24	"LKrep"	1	"d"	"11"	"dem_arroganten_Händler"	"npdat"	1196
"22636"	24	"LKrep"	1	"d"	"12"	"des_vornehmen_Autohauses"	"npgen"	1196
"22637"	24	"LKrep"	1	"d"	"13"	"den_Höchstpreis"	"npacc"	920
"22638"	24	"LKrep"	1	"d"	"14"	"geboten_hat,"	"verb"	766
"22639"	24	"LKrep"	1	"d"	"15"	"einen_Verlust"	"verb1"	697
"22640"	24	"LKrep"	1	"d"	"16"	"gemacht."	"verb2"	538
"22641"	24	"LKrep"	1	"d"	"?"	"Y"	"1"	4554
"22642"	24	"filler"	24	"-"	"0"	"Der"	"-"	563
"22643"	24	"filler"	24	"-"	"1"	"Vortrupp"	"-"	515
"22644"	24	"filler"	24	"-"	"2"	"ist"	"-"	482
"22645"	24	"filler"	24	"-"	"3"	"auf"	"-"	490
"22646"	24	"filler"	24	"-"	"4"	"das"	"-"	454
"22647"	24	"filler"	24	"-"	"5"	"Ziel"	"-"	523
"22648"	24	"filler"	24	"-"	"6"	"vorgerückt,"	"-"	612
"22649"	24	"filler"	24	"-"	"7"	"weil"	"-"	632
"22650"	24	"filler"	24	"-"	"8"	"der"	"-"	450
"22651"	24	"filler"	24	"-"	"9"	"Feind"	"-"	588
"22652"	24	"filler"	24	"-"	"10"	"geschwächt"	"-"	551
"22653"	24	"filler"	24	"-"	"11"	"war."	"-"	531
"22654"	24	"filler"	24	"-"	"?"	"Y"	"1"	1730
"22655"	24	"filler"	29	"-"	"0"	"Nachdem"	"-"	485
"22656"	24	"filler"	29	"-"	"1"	"sie"	"-"	441
"22657"	24	"filler"	29	"-"	"2"	"schon"	"-"	441
"22658"	24	"filler"	29	"-"	"3"	"lange"	"-"	424
"22659"	24	"filler"	29	"-"	"4"	"mit"	"-"	432
"22660"	24	"filler"	29	"-"	"5"	"einem"	"-"	428
"22661"	24	"filler"	29	"-"	"6"	"kleinen"	"-"	432
"22662"	24	"filler"	29	"-"	"7"	"grünen"	"-"	485
"22663"	24	"filler"	29	"-"	"8"	"Polo"	"-"	530
"22664"	24	"filler"	29	"-"	"9"	"durch_die_Gegend"	"-"	497
"22665"	24	"filler"	29	"-"	"10"	"gefahren_war,"	"-"	453
"22666"	24	"filler"	29	"-"	"11"	"beschloss"	"-"	493
"22667"	24	"filler"	29	"-"	"12"	"Katrin_Helbig"	"-"	514
"22668"	24	"filler"	29	"-"	"13"	"nun"	"-"	481
"22669"	24	"filler"	29	"-"	"14"	"die_Anschaffung"	"-"	493
"22670"	24	"filler"	29	"-"	"15"	"eines"	"-"	562
"22671"	24	"filler"	29	"-"	"16"	"roten"	"-"	428
"22672"	24	"filler"	29	"-"	"17"	"Lastwagens,"	"-"	518
"22673"	24	"filler"	29	"-"	"18"	"obwohl"	"-"	505
